x1[u meter],x2[u meter],A,alfa,D,D.C,frequency[Hz],velocity[cm\s]
0.4,0.5,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.6,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.7,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.8,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.9,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.1,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.2,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.3,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.4,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.5,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0
0.5,0.6,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.7,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.8,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.9,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.1,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.2,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.3,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.4,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.5,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.146813387
0.6,0.6,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.7,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.8,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.9,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.1,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.2,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.3,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.298958884
0.7,0.4,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.478784284
0.7,0.5,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.601472077
0.7,0.6,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.653114124
0.7,0.7,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.471248391
0.7,0.8,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.9,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.1,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.417002067
0.8,0.2,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.569273057
0.8,0.3,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.72474215
0.8,0.4,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.985718299
0.8,0.5,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-1.243570434
0.8,0.6,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-1.394788041
0.8,0.7,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-1.320966533
0.8,0.8,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.834028165
0.8,0.9,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.9,0.1,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.700995432
0.9,0.2,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.804033088
0.9,0.3,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.934740115
0.9,0.4,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-1.146922231
0.9,0.5,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-1.299232213
0.9,0.6,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-1.499598157
0.9,0.7,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-1.564933855
0.9,0.8,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-1.516336897
0.9,0.9,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.950236365
0.1,0.1,1,-1,{'10^-5': 1.2e-05},0.7,100000,0.7346136
0.1,0.2,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.18972779
0.1,0.3,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.379524535
0.1,0.4,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.404784782
0.1,0.5,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.338503127
0.1,0.6,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.300708978
0.1,0.7,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.196951394
0.1,0.8,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.096862503
0.1,0.9,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.026057049
0.2,0.1,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.2,0.2,1,-1,{'10^-5': 1.2e-05},0.7,100000,0.815119831
0.2,0.3,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.416587971
0.2,0.4,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.691557439
0.2,0.5,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.582127308
0.2,0.6,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.537122648
0.2,0.7,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.375204355
0.2,0.8,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.183924264
0.2,0.9,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.021772703
0.3,0.1,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.2,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.3,1,-1,{'10^-5': 1.2e-05},0.7,100000,0.732374942
0.3,0.4,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.330136926
0.3,0.5,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.493665813
0.3,0.6,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.359184505
0.3,0.7,1,-1,{'10^-5': 1.2e-05},0.7,100000,1.056746634
0.3,0.8,1,-1,{'10^-5': 1.2e-05},0.7,100000,0.818107573
0.3,0.9,1,-1,{'10^-5': 1.2e-05},0.7,100000,0.5888166
0.4,0.1,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.2,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.3,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.4,1,-1,{'10^-5': 1.2e-05},0.7,100000,0.413661897
0.4,0.5,1,-1,{'10^-5': 1.2e-05},0.7,100000,0.644996194
0.4,0.6,1,-1,{'10^-5': 1.2e-05},0.7,100000,0.605575015
0.4,0.7,1,-1,{'10^-5': 1.2e-05},0.7,100000,0.45475594
0.4,0.8,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.9,1,-1,{'10^-5': 1.2e-05},0.7,100000,0.216062849
0.5,0.1,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.2,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.3,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.4,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.5,1,-1,{'10^-5': 1.2e-05},0.7,100000,0
0.5,0.6,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.7,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.8,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.9,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.1,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.2,1,-1,{'10^-5': 1.2e-05},0.7,100000,-0.319422791
0.6,0.3,1,-1,{'10^-5': 1.2e-05},0.7,100000,-0.486417549
0.6,0.4,1,-1,{'10^-5': 1.2e-05},0.7,100000,-0.62228428
0.6,0.5,1,-1,{'10^-5': 1.2e-05},0.7,100000,-0.646095101
0.6,0.6,1,-1,{'10^-5': 1.2e-05},0.7,100000,-0.410852872
0.6,0.7,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.8,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.9,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.1,1,-1,{'10^-5': 1.2e-05},0.7,100000,-0.594455687
0.7,0.2,1,-1,{'10^-5': 1.2e-05},0.7,100000,-0.786156656
0.7,0.3,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.059417494
0.7,0.4,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.332497569
0.7,0.5,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.456550635
0.7,0.6,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.316779514
0.7,0.7,1,-1,{'10^-5': 1.2e-05},0.7,100000,-0.770847703
0.7,0.8,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.9,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.1,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.026802539
0.8,0.2,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.180214504
0.8,0.3,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.374424467
0.8,0.4,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.473742883
0.8,0.5,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.681028847
0.8,0.6,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.648003973
0.8,0.7,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.441785758
0.8,0.8,1,-1,{'10^-5': 1.2e-05},0.7,100000,-0.796998426
0.8,0.9,1,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.9,0.1,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.033221896
0.9,0.2,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.105979552
0.9,0.3,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.223098566
0.9,0.4,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.265563794
0.9,0.5,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.355486037
0.9,0.6,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.412135648
0.9,0.7,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.392345617
0.9,0.8,1,-1,{'10^-5': 1.2e-05},0.7,100000,-1.217476119
0.9,0.9,1,-1,{'10^-5': 1.2e-05},0.7,100000,-0.729606169
0.30000000000000004,0.6,1.0,-0.09999999999999999,{'10^-5': 2e-05},0.35,199999.99999999997,unstable
0.30000000000000004,0.6,1.0,-0.19999999999999998,{'10^-5': 2e-05},0.35,199999.99999999997,unstable
0.30000000000000004,0.6,1.0,-0.3,{'10^-5': 2e-05},0.35,199999.99999999997,0.690458067777312
0.30000000000000004,0.6,1.0,-0.39999999999999997,{'10^-5': 2e-05},0.35,199999.99999999997,0.9471412643023248
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 2e-05},0.35,199999.99999999997,1.1483590934505108
0.30000000000000004,0.6,1.0,-0.6,{'10^-5': 2e-05},0.35,199999.99999999997,1.0732607935886969
0.30000000000000004,0.6,1.0,-0.7000000000000002,{'10^-5': 2e-05},0.35,199999.99999999997,1.0418297883450127
0.30000000000000004,0.6,1.0,-0.7999999999999999,{'10^-5': 2e-05},0.35,199999.99999999997,0.9321004253940213
0.30000000000000004,0.6,1.0,-0.8999999999999999,{'10^-5': 2e-05},0.35,199999.99999999997,0.8489725295028847
0.30000000000000004,0.6,1.0,-1.0000000000000002,{'10^-5': 2e-05},0.35,199999.99999999997,0.7933775021711617
0.30000000000000004,0.6,1.0,-0.09999999999999999,{'10^-5': 1.2e-05},0.35,2000000.0,-0.23462120155184313
0.30000000000000004,0.6,1.0,-0.19999999999999998,{'10^-5': 1.2e-05},0.35,2000000.0,-0.7919784681363007
0.30000000000000004,0.6,1.0,-0.3,{'10^-5': 1.2e-05},0.35,2000000.0,-1.4170615058169997
0.30000000000000004,0.6,1.0,-0.39999999999999997,{'10^-5': 1.2e-05},0.35,2000000.0,-1.326635153478683
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 1.2e-05},0.35,2000000.0,-2.1232786059129256
0.30000000000000004,0.6,1.0,-0.6,{'10^-5': 1.2e-05},0.35,2000000.0,-1.7722746316228328
0.30000000000000004,0.6,1.0,-0.7000000000000002,{'10^-5': 1.2e-05},0.35,2000000.0,-1.9183895264857018
0.30000000000000004,0.6,1.0,-0.7999999999999999,{'10^-5': 1.2e-05},0.35,2000000.0,-1.6225201359847858
0.30000000000000004,0.6,1.0,-0.8999999999999999,{'10^-5': 1.2e-05},0.35,2000000.0,-1.5699530148578638
0.30000000000000004,0.6,1.0,-1.0000000000000002,{'10^-5': 1.2e-05},0.35,2000000.0,-1.6665495794871616
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,0.6484874460258048
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 2e-05},0.35,199999.99999999997,1.0676641402020373
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 2e-05},0.4,199999.99999999997,1.3574221795093173
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 2e-05},0.44999999999999996,199999.99999999997,1.324281047426813
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 2e-05},0.25,199999.99999999997,0.2581458046145815
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 1.2e-05},0.3,199999.99999999997,0.007610750316861573
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 1.2e-05},0.35,199999.99999999997,0.160186377679441
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 1.2e-05},0.4,199999.99999999997,0.33229829333892474
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 1.2e-05},0.44999999999999996,199999.99999999997,0.2723023999534296
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 1.2e-05},0.25,199999.99999999997,-0.09882369941007182
0.30000000000000004,0.6,1.0,-0.5000000000000001,{'10^-5': 1.2e-05},0.35,199999.99999999997,0.20514615754603066
0.1,0.1,2.0000000000000004,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,-0.9513399266946218
0.1,0.2,2.0000000000000004,-0.4999999999999999,{'10^-5': 2e-05},0.3,199999.99999999997,-0.12970935981504353
0.1,0.30000000000000004,2.0000000000000004,-0.4999999999999999,{'10^-5': 2e-05},0.3,199999.99999999997,0.04090951099129032
0.1,0.4,2.0000000000000004,-0.4999999999999998,{'10^-5': 2e-05},0.3,199999.99999999997,0.31260613648318264
0.1,0.5,2.0000000000000004,-0.4999999999999998,{'10^-5': 2e-05},0.3,199999.99999999997,0.9001718648913581
0.1,0.6,2.0000000000000004,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,1.8477865404572853
0.1,0.7000000000000001,2.0000000000000004,-0.4999999999999999,{'10^-5': 2e-05},0.3,199999.99999999997,2.229322889966464
0.1,0.8,2.0000000000000004,-0.4999999999999981,{'10^-5': 2e-05},0.3,199999.99999999997,2.2823050054340515
0.1,0.9,2.0000000000000004,-0.500000000000007,{'10^-5': 2e-05},0.3,199999.99999999997,2.116691366401679
0.2,0.1,2.0,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,-2.354831387132708
0.2,0.2,2.0,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,-1.4719935422660004
0.2,0.30000000000000004,2.0,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,unstable
0.2,0.4,2.0,-0.4999999999999999,{'10^-5': 2e-05},0.3,199999.99999999997,0.50018812429705
0.2,0.5,2.0,-0.4999999999999999,{'10^-5': 2e-05},0.3,199999.99999999997,1.411963327333256
0.2,0.6,2.0,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,2.6190613147082558
0.2,0.7000000000000001,2.0,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,3.1719646643869384
0.2,0.8,2.0,-0.4999999999999982,{'10^-5': 2e-05},0.3,199999.99999999997,3.3548393241792938
0.2,0.9,2.0,-0.5000000000000071,{'10^-5': 2e-05},0.3,199999.99999999997,3.1042783496616835
0.30000000000000004,0.1,2.0,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,-3.0756933182738573
0.30000000000000004,0.2,2.0,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,-3.0980082356861955
0.30000000000000004,0.30000000000000004,2.0,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,-1.443552678381956
0.30000000000000004,0.4,2.0,-0.4999999999999999,{'10^-5': 2e-05},0.3,199999.99999999997,0.5220251782600096
0.30000000000000004,0.5,2.0,-0.4999999999999999,{'10^-5': 2e-05},0.3,199999.99999999997,1.917208224363749
0.30000000000000004,0.6,2.0,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,3.513962330411219
0.30000000000000004,0.7000000000000001,2.0,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,4.309712700768977
0.30000000000000004,0.8,2.0,-0.4999999999999982,{'10^-5': 2e-05},0.3,199999.99999999997,4.253648534990051
0.30000000000000004,0.9,2.0,-0.5000000000000071,{'10^-5': 2e-05},0.3,199999.99999999997,4.042252968276134
0.4,0.1,1.9999999999999996,-0.5000000000000002,{'10^-5': 2e-05},0.3,199999.99999999997,-3.7196771062713054
0.4,0.2,1.9999999999999996,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,-4.047891466933626
0.4,0.30000000000000004,1.9999999999999996,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,-3.515454313291616
0.4,0.4,1.9999999999999996,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,-1.033125598942841
0.4,0.5,1.9999999999999996,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,1.9033518519856478
0.4,0.6,1.9999999999999996,-0.5000000000000002,{'10^-5': 2e-05},0.3,199999.99999999997,4.141271449324325
0.4,0.7000000000000001,1.9999999999999996,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,4.927347569497899
0.4,0.8,1.9999999999999996,-0.49999999999999833,{'10^-5': 2e-05},0.3,199999.99999999997,4.8664537354035104
0.4,0.9,1.9999999999999996,-0.5000000000000072,{'10^-5': 2e-05},0.3,199999.99999999997,4.43202757422891
0.5,0.1,1.9999999999999996,-0.5000000000000002,{'10^-5': 2e-05},0.3,199999.99999999997,-4.273492204835049
0.5,0.2,1.9999999999999996,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,-4.764282153373237
0.5,0.30000000000000004,1.9999999999999996,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,-4.788454356143481
0.5,0.4,1.9999999999999996,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,-3.3092914247231597
0.5,0.5,1.9999999999999996,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,0
0.5,0.6,1.9999999999999996,-0.5000000000000002,{'10^-5': 2e-05},0.3,199999.99999999997,3.408046471743881
0.5,0.7000000000000001,1.9999999999999996,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,4.787340373294779
0.5,0.8,1.9999999999999996,-0.49999999999999833,{'10^-5': 2e-05},0.3,199999.99999999997,4.775138171576366
0.5,0.9,1.9999999999999996,-0.5000000000000072,{'10^-5': 2e-05},0.3,199999.99999999997,4.174833672199083
0.6,0.1,2.0000000000000004,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,-4.535278953094972
0.6,0.2,2.0000000000000004,-0.4999999999999999,{'10^-5': 2e-05},0.3,199999.99999999997,-4.898207259334631
0.6,0.30000000000000004,2.0000000000000004,-0.4999999999999999,{'10^-5': 2e-05},0.3,199999.99999999997,-4.987314889086801
0.6,0.4,2.0000000000000004,-0.4999999999999998,{'10^-5': 2e-05},0.3,199999.99999999997,-4.024386166413097
0.6,0.5,2.0000000000000004,-0.4999999999999998,{'10^-5': 2e-05},0.3,199999.99999999997,-1.8919263029020026
0.6,0.6,2.0000000000000004,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,1.046404587731152
0.6,0.7000000000000001,2.0000000000000004,-0.4999999999999999,{'10^-5': 2e-05},0.3,199999.99999999997,3.5845330501285986
0.6,0.8,2.0000000000000004,-0.4999999999999981,{'10^-5': 2e-05},0.3,199999.99999999997,3.9970097727523446
0.6,0.9,2.0000000000000004,-0.500000000000007,{'10^-5': 2e-05},0.3,199999.99999999997,3.730130585439607
0.7000000000000001,0.1,2.0,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,-4.04224912064212
0.7000000000000001,0.2,2.0,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,-4.277451290332245
0.7000000000000001,0.30000000000000004,2.0,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,-4.306325780558529
0.7000000000000001,0.4,2.0,-0.4999999999999999,{'10^-5': 2e-05},0.3,199999.99999999997,-3.662990789941283
0.7000000000000001,0.5,2.0,-0.4999999999999999,{'10^-5': 2e-05},0.3,199999.99999999997,-1.9895815291819745
0.7000000000000001,0.6,2.0,-0.5000000000000001,{'10^-5': 2e-05},0.3,199999.99999999997,-0.48175283301934924
0.7000000000000001,0.7000000000000001,2.0,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,1.4695799380649168
0.7000000000000001,0.8,2.0,-0.4999999999999982,{'10^-5': 2e-05},0.3,199999.99999999997,3.0732872943562533
0.7000000000000001,0.9,2.0,-0.5000000000000071,{'10^-5': 2e-05},0.3,199999.99999999997,3.071596090596109
0.8,0.1,1.999999999999993,-0.5000000000000019,{'10^-5': 2e-05},0.3,199999.99999999997,-3.149810713138426
0.8,0.2,1.999999999999993,-0.5000000000000018,{'10^-5': 2e-05},0.3,199999.99999999997,-3.2731660184030296
0.8,0.30000000000000004,1.999999999999993,-0.5000000000000018,{'10^-5': 2e-05},0.3,199999.99999999997,-3.221500550611907
0.8,0.4,1.999999999999993,-0.5000000000000017,{'10^-5': 2e-05},0.3,199999.99999999997,-2.5773823293723632
0.8,0.5,1.999999999999993,-0.5000000000000017,{'10^-5': 2e-05},0.3,199999.99999999997,-1.3943412595290314
0.8,0.6,1.999999999999993,-0.5000000000000019,{'10^-5': 2e-05},0.3,199999.99999999997,-0.5344039688983624
0.8,0.7000000000000001,1.999999999999993,-0.5000000000000018,{'10^-5': 2e-05},0.3,199999.99999999997,unstable
0.8,0.8,1.999999999999993,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,1.3718997661473598
0.8,0.9,1.999999999999993,-0.5000000000000089,{'10^-5': 2e-05},0.3,199999.99999999997,2.2506090570744712
0.9,0.1,2.0000000000000284,-0.499999999999993,{'10^-5': 2e-05},0.3,199999.99999999997,-2.213056757161083
0.9,0.2,2.0000000000000284,-0.4999999999999929,{'10^-5': 2e-05},0.3,199999.99999999997,-2.233228338051508
0.9,0.30000000000000004,2.0000000000000284,-0.4999999999999929,{'10^-5': 2e-05},0.3,199999.99999999997,-2.33267546412821
0.9,0.4,2.0000000000000284,-0.4999999999999928,{'10^-5': 2e-05},0.3,199999.99999999997,-1.8113067756306684
0.9,0.5,2.0000000000000284,-0.4999999999999928,{'10^-5': 2e-05},0.3,199999.99999999997,-0.87308235442707
0.9,0.6,2.0000000000000284,-0.499999999999993,{'10^-5': 2e-05},0.3,199999.99999999997,-0.3362495592855648
0.9,0.7000000000000001,2.0000000000000284,-0.4999999999999929,{'10^-5': 2e-05},0.3,199999.99999999997,-0.048124575316699864
0.9,0.8,2.0000000000000284,-0.4999999999999911,{'10^-5': 2e-05},0.3,199999.99999999997,0.12000277645323287
0.9,0.9,2.0000000000000284,-0.5,{'10^-5': 2e-05},0.3,199999.99999999997,0.9603750118473279
0.1,0.1,2.0000000000000004,-0.5,{'10^-5': 1.2e-05},0.3,199999.99999999997,-0.6645409429545026
0.1,0.2,2.0000000000000004,-0.4999999999999999,{'10^-5': 1.2e-05},0.3,199999.99999999997,-0.12306727046625979
0.1,0.30000000000000004,2.0000000000000004,-0.4999999999999999,{'10^-5': 1.2e-05},0.3,199999.99999999997,-0.104455864134089
0.1,0.4,2.0000000000000004,-0.4999999999999998,{'10^-5': 1.2e-05},0.3,199999.99999999997,-0.1284545191857627
0.1,0.5,2.0000000000000004,-0.4999999999999998,{'10^-5': 1.2e-05},0.3,199999.99999999997,-0.06311136254672409
0.1,0.6,2.0000000000000004,-0.5,{'10^-5': 1.2e-05},0.3,199999.99999999997,0.23456088759190666
0.1,0.7000000000000001,2.0000000000000004,-0.4999999999999999,{'10^-5': 1.2e-05},0.3,199999.99999999997,0.9635298777066028
0.1,0.8,2.0000000000000004,-0.4999999999999981,{'10^-5': 1.2e-05},0.3,199999.99999999997,1.7112070804402797
0.1,0.9,2.0000000000000004,-0.500000000000007,{'10^-5': 1.2e-05},0.3,199999.99999999997,1.9259509411392337
0.2,0.1,2.0,-0.5000000000000001,{'10^-5': 1.2e-05},0.3,199999.99999999997,-1.2410957515330951
0.2,0.2,2.0,-0.5,{'10^-5': 1.2e-05},0.3,199999.99999999997,-0.7932010792787201
0.2,0.30000000000000004,2.0,-0.5,{'10^-5': 1.2e-05},0.3,199999.99999999997,-0.09609473781677405
0.2,0.4,2.0,-0.4999999999999999,{'10^-5': 1.2e-05},0.3,199999.99999999997,-0.015100207582317176
0.2,0.5,2.0,-0.4999999999999999,{'10^-5': 1.2e-05},0.3,199999.99999999997,0.10625052520886295
0.2,0.6,2.0,-0.5000000000000001,{'10^-5': 1.2e-05},0.3,199999.99999999997,0.5342049155761694
0.2,0.7000000000000001,2.0,-0.5,{'10^-5': 1.2e-05},0.3,199999.99999999997,1.4466125938056809
0.2,0.8,2.0,-0.4999999999999982,{'10^-5': 1.2e-05},0.3,199999.99999999997,2.2282216957511105
0.2,0.9,2.0,-0.5000000000000071,{'10^-5': 1.2e-05},0.3,199999.99999999997,2.305616550045431
0.30000000000000004,0.1,2.0,-0.5000000000000001,{'10^-5': 1.2e-05},0.3,199999.99999999997,-1.4434130666539438
0.30000000000000004,0.2,2.0,-0.5,{'10^-5': 1.2e-05},0.3,199999.99999999997,-1.5438595447969217
0.30000000000000004,0.30000000000000004,2.0,-0.5,{'10^-5': 1.2e-05},0.3,199999.99999999997,-0.7481107943754508
0.30000000000000004,0.4,2.0,-0.4999999999999999,{'10^-5': 1.2e-05},0.3,199999.99999999997,0.01892141915149787
0.30000000000000004,0.5,2.0,-0.4999999999999999,{'10^-5': 1.2e-05},0.3,199999.99999999997,0.2342866567737664
0.30000000000000004,0.6,2.0,-0.5000000000000001,{'10^-5': 1.2e-05},0.3,199999.99999999997,0.8875874197073298
0.30000000000000004,0.7000000000000001,2.0,-0.5,{'10^-5': 1.2e-05},0.3,199999.99999999997,1.9684468789393665
0.30000000000000004,0.8,2.0,-0.4999999999999982,{'10^-5': 1.2e-05},0.3,199999.99999999997,2.471405020908212
0.30000000000000004,0.9,2.0,-0.5000000000000071,{'10^-5': 1.2e-05},0.3,199999.99999999997,2.2728828086658734
